0.302;0.297332
0.303;0.298287
0.304;0.299242
0.305;0.300196
0.306;0.301151
0.307;0.302105
0.308;0.303058
0.309;0.304012
0.31;0.304965
0.311;0.305917
0.312;0.30687
0.313;0.307822
0.314;0.308774
0.315;0.309725
0.316;0.310676
0.317;0.311627
0.318;0.312578
0.319;0.313528
0.32;0.314478
0.321;0.315428
0.322;0.316377
0.323;0.317326
0.324;0.318275
0.325;0.319223
0.326;0.320171
0.327;0.321119
0.328;0.322066
0.329;0.323013
0.33;0.32396
0.331;0.324907
0.332;0.325853
0.333;0.326799
0.334;0.327744
0.335;0.328689
0.336;0.329634
0.337;0.330578
0.338;0.331523
0.339;0.332466
0.34;0.33341
0.341;0.334353
0.342;0.335296
0.343;0.336238
0.344;0.33718
0.345;0.338122
0.346;0.339064
0.347;0.340005
0.348;0.340946
0.349;0.341886
0.35;0.342826
0.351;0.343766
0.352;0.344705
0.353;0.345644
0.354;0.346583
0.355;0.347521
0.356;0.34846
0.357;0.349397
0.358;0.350335
0.359;0.351271
0.36;0.352208
0.361;0.353144
0.362;0.35408
0.363;0.355016
0.364;0.355951
0.365;0.356886
0.366;0.35782
0.367;0.358754
0.368;0.359688
0.369;0.360622
0.37;0.361555
0.371;0.362487
0.372;0.36342
0.373;0.364352
0.374;0.365283
0.375;0.366214
0.376;0.367145
0.377;0.368076
0.378;0.369006
0.379;0.369936
0.38;0.370865
0.381;0.371794
0.382;0.372723
0.383;0.373651
0.384;0.374579
0.385;0.375506
0.386;0.376433
0.387;0.37736
0.388;0.378287
0.389;0.379212
0.39;0.380138
0.391;0.381063
0.392;0.381988
0.393;0.382913
0.394;0.383837
0.395;0.38476
0.396;0.385684
0.397;0.386607
0.398;0.387529
0.399;0.388451
0.4;0.389373
0.401;0.390294
0.402;0.391215
0.403;0.392136
0.404;0.393056
0.405;0.393976
0.406;0.394895
0.407;0.395814
0.408;0.396733
0.409;0.397651
0.41;0.398569
0.411;0.399486
0.412;0.400403
0.413;0.40132
0.414;0.402236
0.415;0.403152
0.416;0.404067
0.417;0.404982
0.418;0.405897
0.419;0.406811
0.42;0.407725
0.421;0.408638
0.422;0.409551
0.423;0.410463
0.424;0.411376
0.425;0.412287
0.426;0.413198
0.427;0.414109
0.428;0.41502
0.429;0.41593
0.43;0.416839
0.431;0.417749
0.432;0.418657
0.433;0.419566
0.434;0.420474
0.435;0.421381
0.436;0.422288
0.437;0.423195
0.438;0.424101
0.439;0.425007
0.44;0.425912
0.441;0.426817
0.442;0.427722
0.443;0.428626
0.444;0.42953
0.445;0.430433
0.446;0.431336
0.447;0.432238
0.448;0.43314
0.449;0.434041
0.45;0.434943
0.451;0.435843
0.452;0.436743
0.453;0.437643
0.454;0.438542
0.455;0.439441
0.456;0.44034
0.457;0.441238
0.458;0.442135
0.459;0.443032
0.46;0.443929
0.461;0.444825
0.462;0.445721
0.463;0.446616
0.464;0.447511
0.465;0.448405
0.466;0.449299
0.467;0.450193
0.468;0.451086
0.469;0.451979
0.47;0.452871
0.471;0.453762
0.472;0.454654
0.473;0.455544
0.474;0.456435
0.475;0.457325
0.476;0.458214
0.477;0.459103
0.478;0.459991
0.479;0.460879
0.48;0.461767
0.481;0.462654
0.482;0.463541
0.483;0.464427
0.484;0.465313
0.485;0.466198
0.486;0.467083
0.487;0.467967
0.488;0.468851
0.489;0.469734
0.49;0.470617
0.491;0.471499
0.492;0.472381
0.493;0.473263
0.494;0.474144
0.495;0.475024
0.496;0.475904
0.497;0.476784
0.498;0.477663
0.499;0.478541
0.5;0.47942
0.501;0.480297
0.502;0.481174
0.503;0.482051
0.504;0.482927
0.505;0.483803
0.506;0.484678
0.507;0.485553
0.508;0.486427
0.509;0.487301
0.51;0.488174
0.511;0.489047
0.512;0.489919
0.513;0.490791
0.514;0.491662
0.515;0.492533
0.516;0.493403
0.517;0.494273
0.518;0.495142
0.519;0.496011
0.52;0.496879
0.521;0.497747
0.522;0.498614
0.523;0.499481
0.524;0.500348
0.525;0.501213
0.526;0.502079
0.527;0.502943
0.528;0.503808
0.529;0.504671
0.53;0.505535
0.531;0.506398
0.532;0.50726
0.533;0.508122
0.534;0.508983
0.535;0.509843
0.536;0.510704
0.537;0.511563
0.538;0.512423
0.539;0.513281
0.54;0.514139
0.541;0.514997
0.542;0.515854
0.543;0.516711
0.544;0.517567
0.545;0.518422
0.546;0.519277
0.547;0.520132
0.548;0.520986
0.549;0.521839
0.55;0.522692
0.551;0.523545
0.552;0.524397
0.553;0.525248
0.554;0.526099
0.555;0.526949
0.556;0.527799
0.557;0.528648
0.558;0.529497
0.559;0.530345
0.56;0.531193
0.561;0.53204
0.562;0.532887
0.563;0.533733
0.564;0.534578
0.565;0.535423
0.566;0.536268
0.567;0.537112
0.568;0.537955
0.569;0.538798
0.57;0.53964
0.571;0.540482
0.572;0.541323
0.573;0.542164
0.574;0.543004
0.575;0.543844
0.576;0.544683
0.577;0.545521
0.578;0.546359
0.579;0.547196
0.58;0.548033
0.581;0.548869
0.582;0.549705
0.583;0.55054
0.584;0.551375
0.585;0.552209
0.586;0.553043
0.587;0.553876
0.588;0.554708
0.589;0.55554
0.59;0.556371
0.591;0.557202
0.592;0.558032
0.593;0.558862
